Fecha,Unidad de negocio,No. Empleado,No. usuario,Proceso,Tipo de almacén,Area,Ubic.procedencia,Renglones,Piezas,Volumen m3,Volumen cm3,Peso,Codigos,Cajas,Tarimas,Folios,Tiempo,ID
14/08/2023,RRRP,100695,AL100695,Entrada en stock,,NCFA,FC,1,1080,1.8912,1891200,295.92,,,,,0.107222222,RRRPEntrada en stockFCNCFA
14/08/2023,RRRP,917024,AL917024,Entrada en stock,,NPN1,FA,6,954,0.09662008,96620.08,18.848,,,,,0.261666667,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,917970,AL917970,Entrada en stock,,NCNB,FC,1,1728,1.784064,1784064,105.408,,,,,0.063333333,RRRPEntrada en stockFCNCNB
14/08/2023,RRRP,100695,AL100695,Entrada en stock,,NPN0,NC,3,1368,6.006704148,6006704.148,853.524,,,,,0.553611111,RRRPEntrada en stockNCNPN0
14/08/2023,RRRP,100695,AL100695,Entrada en stock,,NCFA,NC,5,3774,10.2718758,10271875.8,1211.34,,,,,0.419722222,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,100729,AL100729,Entrada en stock,,NCFA,NC,5,2946,7.318029252,7318029.252,617.856,,,,,0.315,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,100426,AL100426,Entrada en stock,,NCFA,NC,1,192,2.01972,2019720,226.56,,,,,0.1175,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,CBAUTISTA,CBAUTISTA,Entrada en stock,,NPN0,NA,1,864,2.343072,2343072,349.92,,,,,0.148055556,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,100729,AL100729,Entrada en stock,,NCFB,NC,4,1122,0.69685368,696853.68,117.336,,,,,0.08,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100385,AL100385,Entrada en stock,,NPN0,NC,3,903,5.172591492,5172591.492,872.448,,,,,0.2075,RRRPEntrada en stockNCNPN0
14/08/2023,RRRP,910912,AL910912,Entrada en stock,,NPN0,NC,4,7110,3.226816,3226816,717.86,,,,,0.614444444,RRRPEntrada en stockNCNPN0
14/08/2023,RRRP,917970,AL917970,Entrada en stock,,NCFA,NC,1,864,2.343072,2343072,416.448,,,,,0.154722222,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,100689,AL100689,Entrada en stock,,NPN0,NC,1,252,2.340375348,2340375.348,420.084,,,,,0.120555556,RRRPEntrada en stockNCNPN0
14/08/2023,RRRP,100689,AL100689,Entrada en stock,,NCFB,NC,15,3286,3.521780232,3521780.232,524.252,,,,,1.297777778,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100237,AL100237,Entrada en stock,,NPN0,NA,23,2068,1.114758492,1114758.492,475.678,,,,,1.206111111,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,100616,AL100616,Entrada en stock,,NPN1,FA,47,7455,2.410554025,2410554.025,223.264,,,,,1.803611111,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100493,AL100493,Entrada en stock,,NPN0,NA,10,1704,0.70434,704340,279.48,,,,,1.021111111,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,100702,AL100702,Entrada en stock,,NCFB,NC,8,2070,2.210861376,2210861.376,285.073,,,,,0.891388889,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100699,AL100699,Entrada en stock,,NPN0,NC,2,1784,2.356093184,2356093.184,524.148,,,,,0.109166667,RRRPEntrada en stockNCNPN0
14/08/2023,RRRP,100601,AL100601,Entrada en stock,,NPN0,NA,2,1248,0.211272264,211272.264,83.136,,,,,0.335555556,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,100385,AL100385,Entrada en stock,,NPN0,NA,3,427,0.289962116,289962.116,85.312,,,,,0.344166667,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,100385,AL100385,Entrada en stock,,NCFB,NC,14,2472,1.101329096,1101329.096,431.36,,,,,1.2675,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,918499,AL918499,Entrada en stock,,NPCJ,CP,40,17763,24.76437431,24764374.31,540.116,,,,,0.6875,RRRPEntrada en stockCPNPCJ
14/08/2023,RRRP,100177,AL100177,Entrada en stock,,NCFB,NC,1,2240,0.2464,246400,62.72,,,,,0.345277778,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100177,AL100177,Entrada en stock,,NCNB,FC,2,1236,0.11904642,119046.42,35.088,,,,,0.238888889,RRRPEntrada en stockFCNCNB
14/08/2023,RRRP,100735,AL100735,Entrada en stock,,NPN1,FA,2,4810,2.98208536,2982085.36,102.55,,,,,0.273055556,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100254,AL100254,Entrada en stock,,NPN1,FC,3,8850,2.74149228,2741492.28,153.48,,,,,0.294722222,RRRPEntrada en stockFCNPN1
14/08/2023,RRRP,100702,AL100702,Entrada en stock,,NCNA,FC,3,6930,5.72972697,5729726.97,624.498,,,,,0.209166667,RRRPEntrada en stockFCNCNA
14/08/2023,RRRP,100189,AL100189,Entrada en stock,,NPCJ,CP,43,18218,14.81665151,14816651.51,566.224,,,,,8.656388889,RRRPEntrada en stockCPNPCJ
14/08/2023,RRRP,100746,AL100746,Entrada en stock,,NCFB,NC,13,1608,4.045070166,4045070.166,113.202,,,,,0.635,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100573,AL100573,Entrada en stock,,NPN1,FA,24,6998,1.979923958,1979923.958,194.466,,,,,1.127222222,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100260,AL100260,Entrada en stock,,NPCJ,CP,41,16298,13.83232164,13832321.64,406.693,,,,,2.825555556,RRRPEntrada en stockCPNPCJ
14/08/2023,RRRP,100694,AL100694,Entrada en stock,,NCFB,NC,14,5348,4.295996312,4295996.312,485.166,,,,,1.146666667,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100694,AL100694,Entrada en stock,,NCFA,NC,2,660,2.7035868,2703586.8,405.744,,,,,0.343888889,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,100237,AL100237,Entrada en stock,,NPN0,NC,1,192,0.32256,322560,141.312,,,,,0.176388889,RRRPEntrada en stockNCNPN0
14/08/2023,RRRP,914452,AL914452,Entrada en stock,,NCFA,NC,5,2644,7.235944,7235944,455.612,,,,,0.649166667,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,100254,AL100254,Entrada en stock,,NCFA,NC,3,4980,7.4439648,7443964.8,855.504,,,,,0.151388889,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,917970,AL917970,Entrada en stock,,NPN1,FA,12,1412,1.53866534,1538665.34,79.906,,,,,0.761111111,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100691,AL100691,Entrada en stock,,NCFA,NC,2,1524,2.496885,2496885,412.884,,,,,0.495833333,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,100757,AL100757,Entrada en stock,,NCFA,NC,5,3966,9.36022005,9360220.05,1296.564,,,,,0.394166667,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,100237,AL100237,Entrada en stock,,NCFB,NC,31,4068,1.211545092,1211545.092,524.424,,,,,1.225,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100493,AL100493,Entrada en stock,,NCFB,NC,5,3492,2.28044997,2280449.97,1593,,,,,0.488611111,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,CBAUTISTA,CBAUTISTA,Entrada en stock,,NCFB,NC,6,844,5.138344784,5138344.784,33.829,,,,,0.483888889,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100601,AL100601,Entrada en stock,,NCFB,NC,11,4278,2.74261038,2742610.38,646.98,,,,,1.18,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100254,AL100254,Entrada en stock,,NCFB,NC,2,3636,3.94228253,3942282.53,789.3,,,,,0.009166667,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,917970,AL917970,Entrada en stock,,NCFB,NA,20,480,2.906119308,2906119.308,34.872,,,,,0.84,RRRPEntrada en stockNANCFB
14/08/2023,RRRP,100511,AL100511,Entrada en stock,,NCFB,NC,13,3308,3.0091027,3009102.7,704.737,,,,,1.287222222,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100511,AL100511,Entrada en stock,,NPN0,NA,8,360,0.2621611,262161.1,103.848,,,,,0.541666667,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,CBAUTISTA,CBAUTISTA,Entrada en stock,,NCFA,NC,3,3852,7.19686728,7196867.28,829.584,,,,,0.669444444,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,100591,AL100591,Entrada en stock,,NPN0,NC,6,16366,7.0205422,7020542.2,7427.948,,,,,0.968611111,RRRPEntrada en stockNCNPN0
14/08/2023,RRRP,CBAUTISTA,CBAUTISTA,Entrada en stock,,NPN1,FA,13,2044,0.397105828,397105.828,75.692,,,,,1.398611111,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100573,AL100573,Entrada en stock,,NPN0,NC,1,1000,1.767,1767000,429,,,,,0.428333333,RRRPEntrada en stockNCNPN0
14/08/2023,RRRP,917024,AL917024,Entrada en stock,,NPN1,FC,1,1000,1.767,1767000,429,,,,,0.231111111,RRRPEntrada en stockFCNPN1
14/08/2023,RRRP,100771,AL100771,Entrada en stock,,NCNB,FC,2,2508,3.13073,3130730,268.532,,,,,0.211111111,RRRPEntrada en stockFCNCNB
14/08/2023,RRRP,CBAUTISTA,CBAUTISTA,Entrada en stock,,NPN0,NC,1,1000,1.767,1767000,429,,,,,0.264444444,RRRPEntrada en stockNCNPN0
14/08/2023,RRRP,911975,AL911975,Entrada en stock,,NPN1,FC,1,1000,1.767,1767000,429,,,,,0.063611111,RRRPEntrada en stockFCNPN1
14/08/2023,RRRP,912989,AL912989,Entrada en stock,,NPCR,CA,21,15318,10.37141595,10371415.95,854.579,,,,,1.134722222,RRRPEntrada en stockCANPCR
14/08/2023,RRRP,100249,AL100249,Entrada en stock,,NCL0,BR,61,43232,195.8138765,195813876.5,15438.464,,,,,3.453055556,RRRPEntrada en stockBRNCL0
14/08/2023,RRRP,100693,AL100693,Entrada en stock,,NPN1,FA,19,2168,2.79476786,2794767.86,106.672,,,,,2.13,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100400,AL100400,Entrada en stock,,NPN1,FA,29,7919,1.191553558,1191553.558,209.455,,,,,1.494444444,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100746,AL100746,Entrada en stock,,NPN1,FA,6,1568,0.392277,392277,101.72,,,,,0.729722222,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100164,AL100164,Entrada en stock,,NCFB,NC,35,2892,4.280201298,4280201.298,459.546,,,,,2.347222222,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,917970,AL917970,Entrada en stock,,NPN0,NA,4,235,1.3077594,1307759.4,44.83,,,,,0.726944444,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,100691,AL100691,Entrada en stock,,NCFB,NC,11,1420,0.719953608,719953.608,210.626,,,,,1.011666667,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100591,AL100591,Entrada en stock,,NCFB,NC,5,2676,6.893127024,6893127.024,165.216,,,,,0.561111111,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN1,FA,17,2871,4.192128912,4192128.912,152.054,,,,,0.753888889,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100702,AL100702,Entrada en stock,,NPN1,FA,4,3303,0.338504324,338504.324,63.319,,,,,0.236944444,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100702,AL100702,Entrada en stock,,NCFA,FC,1,480,0.3528,352800,33.6,,,,,0.198055556,RRRPEntrada en stockFCNCFA
14/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCNB,FC,2,715,0.27446742,274467.42,119.135,,,,,0.128333333,RRRPEntrada en stockFCNCNB
14/08/2023,RRRP,100461,AL100461,Entrada en stock,,NPN1,FA,17,4926,1.428995795,1428995.795,230.859,,,,,1.3475,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NA,5,727,1.379150576,1379150.576,21.429,,,,,0.283055556,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,911975,AL911975,Entrada en stock,,NCFB,FC,1,1680,1.87032,1870320,52.08,,,,,0.177222222,RRRPEntrada en stockFCNCFB
14/08/2023,RRRP,917970,AL917970,Entrada en stock,,NCFB,NC,4,1460,1.50143475,1501434.75,156.66,,,,,0.499444444,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFB,NC,10,348,1.35601311,1356013.11,32.11,,,,,0.263888889,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100511,AL100511,Entrada en stock,,NPN1,FA,34,5220,0.919533656,919533.656,149.294,,,,,1.813611111,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100757,AL100757,Entrada en stock,,NPN1,FC,1,1320,0.297,297000,55.44,,,,,0.017777778,RRRPEntrada en stockFCNPN1
14/08/2023,RRRP,100164,AL100164,Entrada en stock,,NPN1,FA,9,1330,2.746783265,2746783.265,44.573,,,,,0.691111111,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100757,AL100757,Entrada en stock,,NCFB,FC,4,3264,5.68896,5688960,894.336,,,,,0.273888889,RRRPEntrada en stockFCNCFB
14/08/2023,RRRP,100757,AL100757,Entrada en stock,,NCNB,FC,3,2778,2.0420661,2042066.1,154.098,,,,,0.154444444,RRRPEntrada en stockFCNCNB
14/08/2023,RRRP,100400,AL100400,Entrada en stock,,NCFB,NC,6,462,0.13312581,133125.81,14.275,,,,,0.294722222,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100699,AL100699,Entrada en stock,,NPN0,NA,9,984,0.26956477,269564.77,134.265,,,,,0.912222222,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,100510,AL100510,Entrada en stock,,NPN1,FC,2,1370,0.4282026,428202.6,146.78,,,,,0.334444444,RRRPEntrada en stockFCNPN1
14/08/2023,RRRP,100601,AL100601,Entrada en stock,,NPN1,FA,5,2660,0.13330038,133300.38,60.466,,,,,0.201666667,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100691,AL100691,Entrada en stock,,NPN1,FA,2,220,0.04608032,46080.32,24.2,,,,,0.168055556,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100510,AL100510,Entrada en stock,,NPN1,FA,14,1724,0.51180309,511803.09,139.027,,,,,0.8075,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,144766,AL144766,Entrada en stock,,NPCJ,CP,23,166986,37.24037992,37240379.92,3093.729,,,,,0.989722222,RRRPEntrada en stockCPNPCJ
14/08/2023,RRRP,100400,AL100400,Entrada en stock,,NPN0,NA,5,885,1.483564347,1483564.347,29.587,,,,,0.365,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,910912,AL910912,Entrada en stock,,NCFB,NC,2,204,1.9171704,1917170.4,118.188,,,,,0.220555556,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100695,AL100695,Entrada en stock,,NCFB,NC,9,2220,5.79193488,5791934.88,409.044,,,,,0.648888889,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,910912,AL910912,Entrada en stock,,NPN0,NA,6,1259,4.088239572,4088239.572,212.939,,,,,0.550277778,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,100702,AL100702,Entrada en stock,,NCFA,BR,1,2592,2.21932992,2219329.92,103.68,,,,,0.0875,RRRPEntrada en stockBRNCFA
14/08/2023,RRRP,100573,AL100573,Entrada en stock,,NCFA,BR,1,2640,2.2382064,2238206.4,105.6,,,,,0.057222222,RRRPEntrada en stockBRNCFA
14/08/2023,RRRP,100694,AL100694,Entrada en stock,,NCL0,BR,3,90,1.30607229,1306072.29,4.92,,,,,0.215277778,RRRPEntrada en stockBRNCL0
14/08/2023,RRRP,100461,AL100461,Entrada en stock,,NCL0,BR,1,912,1.857805536,1857805.536,50.16,,,,,0.089166667,RRRPEntrada en stockBRNCL0
14/08/2023,RRRP,100746,AL100746,Entrada en stock,,NCFA,NC,1,312,1.61281812,1612818.12,31.2,,,,,0.216944444,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,910912,AL910912,Entrada en stock,,NCFA,BR,2,4704,6.772368,6772368,263.424,,,,,0.224722222,RRRPEntrada en stockBRNCFA
14/08/2023,RRRP,100735,AL100735,Entrada en stock,,NCL0,BR,1,420,2.37985896,2379858.96,112.14,,,,,0.123888889,RRRPEntrada en stockBRNCL0
14/08/2023,RRRP,100385,AL100385,Entrada en stock,,NCL0,BR,2,1104,3.421892922,3421892.922,103.68,,,,,0.106111111,RRRPEntrada en stockBRNCL0
14/08/2023,RRRP,100461,AL100461,Entrada en stock,,NCFA,NC,1,1632,2.739459072,2739459.072,151.776,,,,,0.210277778,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,914452,AL914452,Entrada en stock,,NCL0,BR,1,2016,1.4483712,1448371.2,12.096,,,,,0.069722222,RRRPEntrada en stockBRNCL0
14/08/2023,RRRP,100385,AL100385,Entrada en stock,,NCFA,NC,2,3612,2.2626984,2262698.4,92.814,,,,,0.305555556,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,912989,AL912989,Entrada en stock,,NPCJ,CR,6,1033,1.802708625,1802708.625,70.35,,,,,0.106944444,RRRPEntrada en stockCRNPCJ
14/08/2023,RRRP,100443,AL100443,Entrada en stock,,NCNA,FC,1,7020,1.9638462,1963846.2,161.46,,,,,0.088333333,RRRPEntrada en stockFCNCNA
14/08/2023,RRRP,100689,AL100689,Entrada en stock,,NCNA,FC,1,7020,1.9638462,1963846.2,161.46,,,,,0.150277778,RRRPEntrada en stockFCNCNA
14/08/2023,RRRP,100573,AL100573,Entrada en stock,,NPN0,NA,10,840,1.454955768,1454955.768,147.888,,,,,0.509444444,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,100573,AL100573,Entrada en stock,,NCFB,NC,7,1092,0.307931856,307931.856,173.364,,,,,0.351388889,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100573,AL100573,Entrada en stock,,NCL0,BR,5,8040,11.33513894,11335138.94,500.832,,,,,0.557777778,RRRPEntrada en stockBRNCL0
14/08/2023,RRRP,CBAUTISTA,CBAUTISTA,Entrada en stock,,NCL0,BR,4,1764,3.11376264,3113762.64,73.944,,,,,0.328055556,RRRPEntrada en stockBRNCL0
14/08/2023,RRRP,910912,AL910912,Entrada en stock,,NCL0,BR,2,4080,3.53439384,3534393.84,89.952,,,,,0.338055556,RRRPEntrada en stockBRNCL0
14/08/2023,RRRP,100591,AL100591,Entrada en stock,,NCL0,BR,3,792,1.76582208,1765822.08,47.304,,,,,0.516944444,RRRPEntrada en stockBRNCL0
14/08/2023,RRRP,100729,AL100729,Entrada en stock,,NCL0,BR,3,2208,5.19749592,5197495.92,120.72,,,,,0.026944444,RRRPEntrada en stockBRNCL0
14/08/2023,RRRP,100249,AL100249,Entrada en stock,,NPB0,BB,16,544,36.616704,36616704,1803.36,,,,,2.015,RRRPEntrada en stockBBNPB0
14/08/2023,RRRP,100237,AL100237,Entrada en stock,,NCL0,BR,8,10601,11.32226925,11322269.25,486.367,,,,,0.531111111,RRRPEntrada en stockBRNCL0
14/08/2023,RRRP,100461,AL100461,Entrada en stock,,NCFA,BR,1,480,2.7598656,2759865.6,99.84,,,,,0.111666667,RRRPEntrada en stockBRNCFA
14/08/2023,RRRP,100189,AL100189,Entrada en stock,,NCJ0,CR,2,440,0.0620988,62098.8,4.67,,,,,0.041388889,RRRPEntrada en stockCRNCJ0
14/08/2023,RRRP,100616,AL100616,Entrada en stock,,NPN0,NC,2,280,0.884884,884884,277.76,,,,,0.2,RRRPEntrada en stockNCNPN0
14/08/2023,RRRP,100505,AL100505,Entrada en stock,,NCFB,NC,3,2080,1.33414764,1334147.64,46.56,,,,,0.385277778,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100771,AL100771,Entrada en stock,,NPN0,FC,1,825,1.667775,1667775,353.925,,,,,0.196111111,RRRPEntrada en stockFCNPN0
14/08/2023,RRRP,100616,AL100616,Entrada en stock,,NCFB,NC,2,306,0.153216,153216,43.974,,,,,0.185,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100505,AL100505,Entrada en stock,,NPN0,NA,5,1100,1.26882834,1268828.34,21.071,,,,,0.448611111,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,100697,AL100697,Entrada en stock,,NCNB,FC,3,1835,1.789165548,1789165.548,193.159,,,,,0.109166667,RRRPEntrada en stockFCNCNB
14/08/2023,RRRP,100693,AL100693,Entrada en stock,,NCFA,NC,1,180,0.4464,446400,68.897,,,,,0.216111111,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,100693,AL100693,Entrada en stock,,NCFB,NC,11,1734,0.66710688,667106.88,227.952,,,,,0.912222222,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100697,AL100697,Entrada en stock,,NPN1,FA,7,1344,0.32466207,324662.07,181.96,,,,,0.597777778,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100601,AL100601,Entrada en stock,,NPN1,FC,1,525,0.297675,297675,225.225,,,,,0.189722222,RRRPEntrada en stockFCNPN1
14/08/2023,RRRP,100697,AL100697,Entrada en stock,,NCFB,NC,4,2865,0.7829616,782961.6,70.194,,,,,1.1075,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100443,AL100443,Entrada en stock,,NCFA,FC,1,3100,2.15232,2152320,158.1,,,,,0.091944444,RRRPEntrada en stockFCNCFA
14/08/2023,RRRP,100735,AL100735,Entrada en stock,,NPN0,NA,6,3296,2.17966492,2179664.92,522.82,,,,,0.741111111,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,100237,AL100237,Entrada en stock,,NPN1,FA,16,229,0.040471715,40471.715,11.869,,,,,0.278055556,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100254,AL100254,Entrada en stock,,NCNA,FC,2,3910,1.01950768,1019507.68,229.21,,,,,0.253333333,RRRPEntrada en stockFCNCNA
14/08/2023,RRRP,100461,AL100461,Entrada en stock,,NPN0,NA,11,2376,0.762252408,762252.408,309.931,,,,,0.729722222,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,911975,AL911975,Entrada en stock,,NPN0,NC,2,1364,3.58094,3580940,420.48,,,,,0.115555556,RRRPEntrada en stockNCNPN0
14/08/2023,RRRP,100697,AL100697,Entrada en stock,,NPN0,NA,16,1045,1.666327842,1666327.842,119.335,,,,,2.621944444,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,914452,AL914452,Entrada en stock,,NCFB,NC,6,2362,1.8065712,1806571.2,135.324,,,,,0.440555556,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100601,AL100601,Entrada en stock,,NCNB,FC,1,1800,0.441,441000,34.2,,,,,0.2325,RRRPEntrada en stockFCNCNB
14/08/2023,RRRP,100601,AL100601,Entrada en stock,,NCFA,NC,2,1560,0.716898,716898,96.48,,,,,0.358611111,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,100661,AL100661,Entrada en stock,,NCFA,NC,5,6314,10.44991608,10449916.08,888.284,,,,,0.545555556,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,100254,AL100254,Entrada en stock,,NPN0,NC,3,3626,5.04746,5047460,1062.468,,,,,0.380277778,RRRPEntrada en stockNCNPN0
14/08/2023,RRRP,100689,AL100689,Entrada en stock,,NCFA,NC,2,5920,3.7028148,3702814.8,180.34,,,,,0.415833333,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,100237,AL100237,Entrada en stock,,NCFA,NC,1,1056,3.0860688,3086068.8,236.544,,,,,0.003888889,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,917024,AL917024,Entrada en stock,,NCFA,NC,1,1920,2.51328,2513280,345.6,,,,,0.305555556,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,100746,AL100746,Entrada en stock,,NPN0,NA,12,1672,0.691660572,691660.572,301.552,,,,,1.137222222,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,100694,AL100694,Entrada en stock,,NPN1,FA,13,3502,0.417622174,417622.174,92.274,,,,,0.545277778,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100461,AL100461,Entrada en stock,,NCNA,FC,1,1145,0.37376235,373762.35,95.035,,,,,0.08,RRRPEntrada en stockFCNCNA
14/08/2023,RRRP,100510,AL100510,Entrada en stock,,NCNB,FC,1,600,0.369138,369138,221.4,,,,,0.023888889,RRRPEntrada en stockFCNCNB
14/08/2023,RRRP,100697,AL100697,Entrada en stock,,NCFA,NC,1,3750,2.08305,2083050,67.5,,,,,0.12,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,100616,AL100616,Entrada en stock,,NPN0,NA,4,1434,2.584706352,2584706.352,65.12,,,,,0.315,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,100689,AL100689,Entrada en stock,,NPN1,FA,16,1504,0.31875893,318758.93,115.437,,,,,2.165555556,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100254,AL100254,Entrada en stock,,NPN1,FA,21,7822,4.341106258,4341106.258,191.053,,,,,0.695833333,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100693,AL100693,Entrada en stock,,NCNB,FC,1,128,0.029933568,29933.568,1.92,,,,,0.033888889,RRRPEntrada en stockFCNCNB
14/08/2023,RRRP,100493,AL100493,Entrada en stock,,NPN0,NC,2,1134,3.853572,3853572,466.668,,,,,0.196944444,RRRPEntrada en stockNCNPN0
14/08/2023,RRRP,100661,AL100661,Entrada en stock,,NPN0,NC,1,1805,1.511904,1511904,171.475,,,,,0.074166667,RRRPEntrada en stockNCNPN0
14/08/2023,RRRP,100771,AL100771,Entrada en stock,,NPN0,NC,2,2991,1.889029845,1889029.845,279.705,,,,,0.166111111,RRRPEntrada en stockNCNPN0
14/08/2023,RRRP,100571,AL100571,Entrada en stock,,NPN0,NA,4,230,0.294676,294676,116.6,,,,,0.126666667,RRRPEntrada en stockNANPN0
14/08/2023,RRRP,100694,AL100694,Entrada en stock,,NPN0,NC,1,3408,0.787248,787248,371.472,,,,,0.037222222,RRRPEntrada en stockNCNPN0
14/08/2023,RRRP,VCAMPOS1,VCAMPOS1,Entrada en stock,,NPN1,FA,13,2572,1.691749044,1691749.044,107.173,,,,,0.711944444,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100493,AL100493,Entrada en stock,,NPN1,FA,2,738,2.65503498,2655034.98,86.891,,,,,0.181111111,RRRPEntrada en stockFANPN1
14/08/2023,RRRP,100757,AL100757,Entrada en stock,,NCNA,FC,2,7660,3.7587262,3758726.2,401.46,,,,,0.109722222,RRRPEntrada en stockFCNCNA
14/08/2023,RRRP,100616,AL100616,Entrada en stock,,NCFB,FC,2,1115,0.0990864,99086.4,29.45,,,,,0.105833333,RRRPEntrada en stockFCNCFB
14/08/2023,RRRP,100702,AL100702,Entrada en stock,,NCFB,FC,1,600,0.04656,46560,8.4,,,,,0.198333333,RRRPEntrada en stockFCNCFB
14/08/2023,RRRP,100461,AL100461,Entrada en stock,,NCFB,NC,14,2146,0.736310204,736310.204,206.337,,,,,0.854444444,RRRPEntrada en stockNCNCFB
14/08/2023,RRRP,100510,AL100510,Entrada en stock,,NCFA,NC,3,6074,4.9190844,4919084.4,367.62,,,,,0.843333333,RRRPEntrada en stockNCNCFA
14/08/2023,RRRP,100591,AL100591,Entrada en stock,,NPN1,FC,1,6000,2.24832,2248320,144,,,,,0.239444444,RRRPEntrada en stockFCNPN1
14/08/2023,RRRP,100591,AL100591,Entrada en stock,,NPN1,FA,2,1809,0.325449984,325449.984,58.868,,,,,0.169722222,RRRPEntrada en stockFANPN1
