Fecha,Unidad de negocio,No. Empleado,No. usuario,Proceso,Tipo de almacén,Area,Ubic.procedencia,Renglones,Piezas,Volumen m3,Volumen cm3,Peso,Codigos,Cajas,Tarimas,Folios,Tiempo,ID,Renglones por hora,Piezas por hora,Volumen m3 por hora,Codigos por hora,Cajas por hora,Tarimas por hora,Folios por hora,Peso por hora,Renglones Obtenido,Pieza Obtenido,Volumen m3 Obtenido,Codigos Obtenido,Cajas Obtenido,Tarimas Otenido,Folios Obtenido,RPV,Ponderacion,Ponderacion Valor,Evaluacion de desempeño
18/08/2023,RRRP,100792,AL100792,Salida de almacén,NC00,NCFA,NC,26,4402,3.87850332,3878503.32,1584.254,,,,,1.243333333,RRRPSalida de almacénNC00NCNCFA,20.91152815,3540.482574,3.119439668,0,0,0,0,1274.198928,187.9548066,164.398592,216.028783,0,0,0,0,360,225.9655027,100,Productivo
18/08/2023,RRRP,100792,AL100792,Salida de almacén,NC00,NCFB,NC,9,390,0.289455032,289455.032,106.638,,,,,0.278333333,RRRPSalida de almacénNC00NCNCFB,32.33532934,1401.197605,1.039958199,0,0,0,0,383.1305389,151.3594433,78.47057293,99.37417359,0,0,0,0,329.2041898,46.25755128,100,Productivo
18/08/2023,RRRP,100792,AL100792,Salida de almacén,NCL0,NCL0,BR,2,230,0.49254389,492543.89,43.066,,,,,0.086666667,RRRPSalida de almacénNCL0BRNCL0,23.07692308,2653.846154,5.683198731,0,0,0,0,496.9153846,300,229.2369546,117.4506557,0,0,0,0,360,15.75094657,100,Productivo
18/08/2023,RRRP,100792,AL100792,Salida de almacén,NPB0,NPB0,BB,1,17,0.6027656,602765.6,56.355,,,,,0.3725,RRRPSalida de almacénNPB0BBNPB0,2.684563758,45.63758389,1.618162685,0,0,0,0,151.2885906,37.65846383,38.69535883,54.87295276,0,0,0,0,131.2267754,24.67747943,100,Improductivo
19/08/2023,RRRP,100792,AL100792,Salida de almacén,NC00,NCFB,NC,4,510,0.158176956,158176.956,56.832,,,,,0.104444444,RRRPSalida de almacénNC00NCNCFB,38.29787234,4882.978723,1.514460217,0,0,0,0,544.1361702,179.2696952,273.4590301,144.7156556,0,0,0,0,360,9.724836554,100,Productivo
19/08/2023,RRRP,100792,AL100792,Salida de almacén,NC00,NCFA,NC,24,6064,3.500219806,3500219.806,1475.663,,,,,2.340277778,RRRPSalida de almacénNC00NCNCFA,10.25519288,2591.145401,1.495642884,0,0,0,0,630.550362,92.17465028,120.3171169,103.576907,0,0,0,0,316.0686741,191.3124922,100,Productivo
19/08/2023,RRRP,100792,AL100792,Salida de almacén,NC01,NCNA,FC,8,1298,0.492319782,492319.782,320.088,,,,,0.608333333,RRRPSalida de almacénNC01FCNCNA,13.15068493,2133.69863,0.809292792,0,0,0,0,526.1720548,114.8436951,49.05587944,56.41474096,0,0,0,0,220.3143155,34.6640097,100,Improductivo
19/08/2023,RRRP,100792,AL100792,Salida de almacén,NCL0,NCL0,BR,4,1278,2.757344832,2757344.832,734.808,,,,,0.813333333,RRRPSalida de almacénNCL0BRNCL0,4.918032787,1571.311475,3.390178072,0,0,0,0,903.452459,105.3402881,135.7285375,70.06241668,0,0,0,0,311.1312423,65.44954936,100,Productivo
21/08/2023,RRRP,100792,AL100792,Salida de almacén,NC00,NCFA,NC,19,3360,1.805344912,1805344.912,413.819,,,,,1.026944444,RRRPSalida de almacénNC00NCNCFA,18.50148769,3271.842034,1.757977193,0,0,0,0,402.9614282,166.2931334,151.9245506,121.7441958,0,0,0,0,360,142.5273078,100,Productivo
21/08/2023,RRRP,100792,AL100792,Salida de almacén,NC00,NCFB,NC,9,1134,0.32882308,328823.08,102.27,,,,,0.278611111,RRRPSalida de almacénNC00NCNCFB,32.30309073,4070.189432,1.180222421,0,0,0,0,367.0707876,151.2085366,227.9407955,112.7772519,0,0,0,0,360,38.66780895,100,Productivo
21/08/2023,RRRP,100792,AL100792,Salida de almacén,NC01,NCNA,FC,10,3177,1.64432359,1644323.59,492.2,,,,,0.426388889,RRRPSalida de almacénNC01FCNCNA,23.45276873,7450.944625,3.856394087,0,0,0,0,1154.345277,204.8108244,171.3047176,268.8241827,0,0,0,0,360,59.17755408,100,Productivo
21/08/2023,RRRP,100792,AL100792,Salida de almacén,NCL0,NCL0,BR,5,890,2.59227352,2592273.52,246.537,,,,,0.861944444,RRRPSalida de almacénNCL0BRNCL0,5.800837899,1032.549146,3.007471696,0,0,0,0,286.0242346,124.2492602,89.19070961,62.1532942,0,0,0,0,275.5932641,91.57912812,100,Productivo
12/08/2023,RRRP,100793,AL100793,Salida de almacén,NC00,NCFB,NC,12,1500,1.033511018,1033511.018,196.116,,,,,0.632222222,RRRPSalida de almacénNC00NCNCFB,18.98066784,2372.58348,1.634727445,0,0,0,0,310.2010545,88.84719517,132.8706132,156.2079025,0,0,0,0,360,173.9248567,100,Productivo
12/08/2023,RRRP,100793,AL100793,Salida de almacén,NCL0,NCL0,BR,4,358,3.1708985,3170898.5,370.86,,,,,0.676388889,RRRPSalida de almacénNCL0BRNCL0,5.9137577,529.2813142,4.687981355,0,0,0,0,548.2940452,126.6679111,45.71886595,96.88320086,0,0,0,0,269.269978,139.179027,100,Productivo
14/08/2023,RRRP,100793,AL100793,Salida de almacén,NC00,NCFA,NC,1,312,0.2105818,210581.8,60.84,,,,,0.128055556,RRRPSalida de almacénNC00NCNCFA,7.809110629,2436.442516,1.644456573,0,0,0,0,475.1062907,70.18903006,113.1336508,113.8826168,0,0,0,0,297.2052976,44.49874707,100,Productivo
14/08/2023,RRRP,100793,AL100793,Salida de almacén,NC01,NCNA,FC,5,1098,0.463526034,463526.034,133.635,,,,,0.395,RRRPSalida de almacénNC01FCNCNA,12.65822785,2779.746835,1.17348363,0,0,0,0,338.3164557,110.5431137,63.90917804,81.80200746,0,0,0,0,256.2542992,118.3480395,100,Productivo
14/08/2023,RRRP,100793,AL100793,Salida de almacén,NPB0,NPB0,BB,2,4,0.866005,866005,73.5,,,,,0.332222222,RRRPSalida de almacénNPB0BBNPB0,6.02006689,12.04013378,2.606704013,0,0,0,0,221.2374582,84.44816054,10.20863195,88.39503441,0,0,0,0,183.0518269,71.10424974,100,Improductivo
15/08/2023,RRRP,100793,AL100793,Salida de almacén,NC00,NCFA,NC,16,8516,2.870741894,2870741.894,958.227,,,,,0.883611111,RRRPSalida de almacénNC00NCNCFA,18.10751336,9637.723986,3.248874825,0,0,0,0,1084.444263,162.7520546,300,224.9924825,0,0,0,0,360,224.8056537,100,Productivo
15/08/2023,RRRP,100793,AL100793,Salida de almacén,NC01,NCNB,FC,3,213,0.046307369,46307.369,17.209,,,,,0.082777778,RRRPSalida de almacénNC01FCNCNB,36.24161074,2573.154362,0.559417881,0,0,0,0,207.8939597,176.1744966,89.2399031,90.74531106,0,0,0,0,356.1597108,20.835413,100,Productivo
15/08/2023,RRRP,100793,AL100793,Salida de almacén,NCL0,NCL0,BR,4,580,3.324894528,3324894.528,571.252,,,,,0.448611111,RRRPSalida de almacénNCL0BRNCL0,8.916408669,1292.879257,7.411529598,0,0,0,0,1273.379071,190.9822685,111.6778013,153.1688495,0,0,0,0,360,114.1342756,100,Productivo
16/08/2023,RRRP,100793,AL100793,Salida de almacén,NC00,NCFA,NC,14,6864,3.035190888,3035190.888,774.84,,,,,0.802777778,RRRPSalida de almacénNC00NCNCFA,17.43944637,8550.311419,3.780860622,0,0,0,0,965.1986159,156.7474048,300,261.8337926,0,0,0,0,360,92.77688604,100,Productivo
16/08/2023,RRRP,100793,AL100793,Salida de almacén,NC00,NCFB,NC,16,5306,1.033362082,1033362.082,465.821,,,,,0.784444444,RRRPSalida de almacénNC00NCNCFB,20.39660057,6764.022663,1.317317102,0,0,0,0,593.8228045,95.47507848,300,125.8774617,0,0,0,0,360,90.65810594,100,Productivo
16/08/2023,RRRP,100793,AL100793,Salida de almacén,NC01,NCNB,FC,1,320,0.049585104,49585.104,6.72,,,,,0.091666667,RRRPSalida de almacénNC01FCNCNB,10.90909091,3490.909091,0.540928407,0,0,0,0,73.30909091,53.03030303,121.0686749,87.74606299,0,0,0,0,261.8450409,7.705445292,100,Productivo
16/08/2023,RRRP,100793,AL100793,Salida de almacén,NC01,NCNA,FC,4,4890,1.52031189,1520311.89,378.991,,,,,0.840833333,RRRPSalida de almacénNC01FCNCNA,4.757185332,5815.659068,1.808101356,0,0,0,0,450.7326065,41.54405225,133.7078564,126.0403782,0,0,0,0,301.2922869,81.3279608,100,Productivo
16/08/2023,RRRP,100793,AL100793,Salida de almacén,NCL0,NCL0,BR,3,1364,3.5830656,3583065.6,785.442,,,,,0.595277778,RRRPSalida de almacénNCL0BRNCL0,5.039664022,2291.367242,6.019148931,0,0,0,0,1319.454596,107.9455309,197.9263371,124.3935013,0,0,0,0,360,68.79614767,100,Productivo
17/08/2023,RRRP,100793,AL100793,Salida de almacén,NC00,NCFB,NC,4,774,2.105279598,2105279.598,68.574,,,,,0.298333333,RRRPSalida de almacénNC00NCNCFB,13.40782123,2594.413408,7.056803122,0,0,0,0,229.8569832,62.76108511,145.2936444,674.3193902,0,0,0,0,360,39.05849076,100,Productivo
17/08/2023,RRRP,100793,AL100793,Salida de almacén,NC00,NCFA,NC,7,4752,3.398679448,3398679.448,643.541,,,,,0.778888889,RRRPSalida de almacénNC00NCNCFA,8.987161198,6100.998573,4.363497151,0,0,0,0,826.2295292,80.77746077,283.2934648,302.1827892,0,0,0,0,360,101.9739368,100,Productivo
17/08/2023,RRRP,100793,AL100793,Salida de almacén,NC01,NCNA,FC,8,6197,1.889761896,1889761.896,576.358,,,,,0.820555556,RRRPSalida de almacénNC01FCNCNA,9.749492214,7552.200406,2.303027361,0,0,0,0,702.3997292,85.14139889,173.6326899,160.5410221,0,0,0,0,360,107.4290332,100,Productivo
17/08/2023,RRRP,100793,AL100793,Salida de almacén,NC01,NCNB,FC,5,1992,0.25478471,254784.71,39.688,,,,,0.238333333,RRRPSalida de almacénNC01FCNCNB,20.97902098,8358.041958,1.069026755,0,0,0,0,166.5230769,101.981352,289.8663467,173.4109131,0,0,0,0,360,31.20315183,100,Productivo
17/08/2023,RRRP,100793,AL100793,Salida de almacén,NCL0,NCL0,BR,6,2766,4.96357188,4963571.88,572.269,,,,,0.613611111,RRRPSalida de almacénNCL0BRNCL0,9.778180172,4507.741059,8.08911669,0,0,0,0,932.6248981,209.4407177,300,167.1720636,0,0,0,0,360,80.33538741,100,Productivo
18/08/2023,RRRP,100793,AL100793,Salida de almacén,NC00,NCFA,NC,1,1044,1.0719966,1071996.6,703.656,,,,,0.456388889,RRRPSalida de almacénNC00NCNCFA,2.191113816,2287.522824,2.348866561,0,0,0,0,1541.790383,19.69393966,106.2187212,162.6647215,0,0,0,0,288.5773824,54.59841539,100,Productivo
18/08/2023,RRRP,100793,AL100793,Salida de almacén,NC01,NCNA,FC,12,3640,1.058026612,1058026.612,183.846,,,,,0.543055556,RRRPSalida de almacénNC01FCNCNA,22.0971867,6702.813299,1.948284298,0,0,0,0,338.5399488,192.9726539,154.1044253,135.8123476,0,0,0,0,360,81.04560111,100,Productivo
18/08/2023,RRRP,100793,AL100793,Salida de almacén,NCL0,NCL0,BR,9,910,4.605118054,4605118.054,424.287,,,,,1.412777778,RRRPSalida de almacénNCL0BRNCL0,6.370428628,644.1211168,3.259619543,0,0,0,0,300.3211168,136.4494334,55.63862961,67.36425573,0,0,0,0,259.4523187,151.954686,100,Productivo
19/08/2023,RRRP,100793,AL100793,Salida de almacén,NC00,NCFA,NC,13,2374,1.608363893,1608363.893,830.051,,,,,1.220277778,RRRPSalida de almacénNC00NCNCFA,10.65331209,1945.458684,1.318030962,0,0,0,0,680.2147963,95.75298364,90.33533195,91.27684938,0,0,0,0,277.365165,96.85732669,100,Productivo
19/08/2023,RRRP,100793,AL100793,Salida de almacén,NC00,NCFB,NC,29,2678,1.856184679,1856184.679,622.188,,,,,1.201388889,RRRPSalida de almacénNC00NCNCFB,24.13872832,2229.086705,1.545032334,0,0,0,0,517.8905896,112.99172,124.8344347,147.6370027,0,0,0,0,360,123.7678855,100,Productivo
19/08/2023,RRRP,100793,AL100793,Salida de almacén,NC01,NCNA,FC,3,4076,0.63818587,638185.87,132.588,,,,,0.301111111,RRRPSalida de almacénNC01FCNCNA,9.963099631,13536.53137,2.119436469,0,0,0,0,440.3291513,87.00681238,300,147.7431413,0,0,0,0,360,31.02066773,100,Productivo
19/08/2023,RRRP,100793,AL100793,Salida de almacén,NCL0,NCL0,BR,5,634,4.732529418,4732529.418,704.01,,,,,0.771666667,RRRPSalida de almacénNCL0BRNCL0,6.479481641,821.5982721,6.132867496,0,0,0,0,912.3239741,138.7852608,70.96895406,126.7436426,0,0,0,0,336.4978575,74.30771448,100,Productivo
11/08/2023,RRRP,100794,AL100794,Salida de almacén,NC00,NCFA,NC,14,1281,1.077056283,1077056.283,351.969,,,,,0.768055556,RRRPSalida de almacénNC00NCNCFA,18.2278481,1667.848101,1.402315595,0,0,0,0,458.2598192,163.8336347,77.44477592,97.11376517,0,0,0,0,338.3921758,338.3921758,100,Productivo
12/08/2023,RRRP,100794,AL100794,Salida de almacén,NC00,NCFA,NC,14,3387,3.052754458,3052754.458,807.165,,,,,0.900277778,RRRPSalida de almacénNC00NCNCFA,15.55075594,3762.172169,3.390902823,0,0,0,0,896.5732799,139.7716754,174.6925157,234.8282667,0,0,0,0,360,175.0840336,100,Productivo
12/08/2023,RRRP,100794,AL100794,Salida de almacén,NC01,NCNA,FC,5,6398,1.329453588,1329453.588,313.266,,,,,0.578055556,RRRPSalida de almacénNC01FCNCNA,8.64968765,11068.14032,2.299871656,0,0,0,0,541.9306103,75.53690903,254.4676879,160.321042,0,0,0,0,360,112.4189676,100,Productivo
12/08/2023,RRRP,100794,AL100794,Salida de almacén,NCL0,NCL0,BR,4,840,1.610078688,1610078.688,119.628,,,,,0.372777778,RRRPSalida de almacénNCL0BRNCL0,10.73025335,2253.353204,4.31913806,0,0,0,0,320.909687,229.8333559,194.6427171,89.26057689,0,0,0,0,360,72.4969988,100,Productivo
14/08/2023,RRRP,100794,AL100794,Salida de almacén,NC00,NCFB,NC,1,408,0.18598272,185982.72,48.96,,,,,0.051944444,RRRPSalida de almacénNC00NCNCFB,19.2513369,7854.545455,3.580416,0,0,0,0,942.5454545,90.11417835,300,342.1299832,0,0,0,0,360,4.793506124,100,Productivo
14/08/2023,RRRP,100794,AL100794,Salida de almacén,NC00,NCFA,NC,2,372,0.11638045,116380.45,41.724,,,,,0.126666667,RRRPSalida de almacénNC00NCNCFA,15.78947368,2936.842105,0.918793026,0,0,0,0,329.4,141.9172932,136.3691805,63.62865146,0,0,0,0,341.9151252,11.10177279,100,Productivo
14/08/2023,RRRP,100794,AL100794,Salida de almacén,NC01,NCNA,FC,14,15412,1.994194542,1994194.542,391.744,,,,,1.601944444,RRRPSalida de almacénNC01FCNCNA,8.739379227,9620.808046,1.24485874,0,0,0,0,244.5428126,76.32017714,221.192062,86.77747287,0,0,0,0,360,147.8296782,100,Productivo
14/08/2023,RRRP,100794,AL100794,Salida de almacén,NCL0,NCL0,BR,6,1008,3.189875184,3189875.184,369.432,,,,,1.686388889,RRRPSalida de almacénNCL0BRNCL0,3.557898205,597.7268984,1.891541865,0,0,0,0,219.0669083,76.20730447,51.63113681,39.09116026,0,0,0,0,166.9296015,72.16103752,100,Improductivo
14/08/2023,RRRP,100794,AL100794,Salida de almacén,NPN0,NPNR,NA,25,829,0.724492944,724492.944,553.772,,,,,0.434166667,RRRPSalida de almacénNPN0NANPNR,57.5815739,1909.40499,1.66869776,0,0,0,0,1275.482534,269.6026161,286.8494595,657.2229875,0,0,0,0,360,40.0655084,100,Productivo
15/08/2023,RRRP,100794,AL100794,Salida de almacén,NC00,NCFA,NC,9,3852,2.270285512,2270285.512,1435.92,,,,,0.904722222,RRRPSalida de almacénNC00NCNCFA,9.947804728,4257.660424,2.509372995,0,0,0,0,1587.139085,89.41181631,197.6999927,173.7801823,0,0,0,0,360,103.7812002,100,Productivo
15/08/2023,RRRP,100794,AL100794,Salida de almacén,NC01,NCNA,FC,12,6385,1.93069254,1930692.54,1001.517,,,,,0.730555556,RRRPSalida de almacénNC01FCNCNA,16.42585551,8739.923954,2.642773059,0,0,0,0,1370.897795,143.4454519,200.93965,184.2242498,0,0,0,0,360,83.80244291,100,Productivo
15/08/2023,RRRP,100794,AL100794,Salida de almacén,NC01,NCNB,FC,7,1629,0.429507158,429507.158,1510.095,,,,,0.555,RRRPSalida de almacénNC01FCNCNB,12.61261261,2935.135135,0.773886771,0,0,0,0,2720.891892,61.31131131,101.7938056,125.535129,0,0,0,0,288.6402459,51.04471688,100,Productivo
15/08/2023,RRRP,100794,AL100794,Salida de almacén,NCL0,NCL0,BR,4,750,3.3631827,3363182.7,422.792,,,,,0.948055556,RRRPSalida de almacénNCL0BRNCL0,4.219162028,791.0928802,3.547453185,0,0,0,0,445.956988,90.37104121,68.33392447,73.3127104,0,0,0,0,232.0176761,70.08995649,100,Improductivo
16/08/2023,RRRP,100794,AL100794,Salida de almacén,NC00,NCFA,NC,13,3052,2.664021148,2664021.148,656.238,,,,,0.7025,RRRPSalida de almacénNC00NCNCFA,18.50533808,4344.483986,3.792200922,0,0,0,0,934.1466192,166.3277411,201.7315537,262.619136,0,0,0,0,360,84.85786187,100,Productivo
16/08/2023,RRRP,100794,AL100794,Salida de almacén,NC00,NCFB,NC,29,2615,1.702883165,1702883.165,245.482,,,,,1.365,RRRPSalida de almacénNC00NCNCFB,21.24542125,1915.750916,1.247533454,0,0,0,0,179.840293,99.44834945,107.2868462,119.2092203,0,0,0,0,325.944416,149.2861273,100,Productivo
16/08/2023,RRRP,100794,AL100794,Salida de almacén,NC01,NCNA,FC,4,2593,2.04500882,2045008.82,462.76,,,,,0.2925,RRRPSalida de almacénNC01FCNCNA,13.67521368,8864.957265,6.991483145,0,0,0,0,1582.08547,119.4243553,203.8142916,487.3671363,0,0,0,0,360,35.33227701,100,Productivo
16/08/2023,RRRP,100794,AL100794,Salida de almacén,NC01,NCNB,FC,1,114,0.05572385,55723.85,14.706,,,,,0.096944444,RRRPSalida de almacénNC01FCNCNB,10.31518625,1175.931232,0.574801891,0,0,0,0,151.6951289,50.14326648,40.78262491,93.24081018,0,0,0,0,184.1667016,5.990696136,100,Improductivo
16/08/2023,RRRP,100794,AL100794,Salida de almacén,NCL0,NCL0,BR,2,730,6.9713345,6971334.5,901.9,,,,,0.374444444,RRRPSalida de almacénNCL0BRNCL0,5.341246291,1949.554896,18.61780727,0,0,0,0,2408.635015,114.4051794,168.4008798,384.7610783,0,0,0,0,360,45.2306832,100,Productivo
16/08/2023,RRRP,100794,AL100794,Salida de almacén,NPB0,NPB0,BB,1,30,1.063704,1063704,99.45,,,,,0.148888889,RRRPSalida de almacénNPB0BBNPB0,6.71641791,201.4925373,7.144280597,0,0,0,0,667.9477612,94.21641791,170.8422175,242.2672179,0,0,0,0,360,17.98490074,100,Productivo
17/08/2023,RRRP,100794,AL100794,Salida de almacén,NC00,NCFA,NC,12,3196,3.65189267,3651892.67,1074.683,,,,,1.146388889,RRRPSalida de almacénNC00NCNCFA,10.46765205,2787.884662,3.185561815,0,0,0,0,937.4506421,94.08425352,129.452498,220.6079026,0,0,0,0,360,99.25312312,100,Productivo
17/08/2023,RRRP,100794,AL100794,Salida de almacén,NC00,NCFB,NC,10,4436,1.026847464,1026847.464,388,,,,,0.608611111,RRRPSalida de almacénNC00NCNCFB,16.43085349,7288.726609,1.687198024,0,0,0,0,637.5171155,76.91169033,300,161.2217775,0,0,0,0,360,52.69289866,100,Productivo
17/08/2023,RRRP,100794,AL100794,Salida de almacén,NC01,NCNB,FC,12,1858,0.580502934,580502.934,152.534,,,,,0.681944444,RRRPSalida de almacénNC01FCNCNB,17.59674134,2724.562118,0.851246665,0,0,0,0,223.675112,85.53971487,94.49089529,138.0839728,0,0,0,0,318.114583,52.17257674,100,Productivo
17/08/2023,RRRP,100794,AL100794,Salida de almacén,NC01,NCNA,FC,10,4399,1.952295062,1952295.062,402.004,,,,,0.835,RRRPSalida de almacénNC01FCNCNA,11.9760479,5268.263473,2.338077919,0,0,0,0,481.4419162,104.5857004,121.1226807,162.9843505,0,0,0,0,360,72.29340637,100,Productivo
17/08/2023,RRRP,100794,AL100794,Salida de almacén,NCL0,NCL0,BR,3,758,2.76545135,2765451.35,279.434,,,,,0.549166667,RRRPSalida de almacénNCL0BRNCL0,5.462822458,1380.273141,5.035723247,0,0,0,0,508.8327769,117.0092427,119.2268101,104.069737,0,0,0,0,340.3057898,44.94518982,100,Productivo
17/08/2023,RRRP,100794,AL100794,Salida de almacén,NPB0,NPB0,BB,1,2,0.6241,624100,5.4,,,,,0.336944444,RRRPSalida de almacénNPB0BBNPB0,2.96784831,5.93569662,1.85223413,0,0,0,0,16.02638087,41.63231657,5.032779806,62.81046825,0,0,0,0,109.4755646,8.871257926,100,Improductivo
18/08/2023,RRRP,100794,AL100794,Salida de almacén,NC00,NCFA,NC,8,2526,2.232871546,2232871.546,252.452,,,,,0.751388889,RRRPSalida de almacénNC00NCNCFA,10.64695009,3361.774492,2.971658989,0,0,0,0,335.9804806,95.69580143,156.1004698,205.7946117,0,0,0,0,360,103.9385207,100,Productivo
18/08/2023,RRRP,100794,AL100794,Salida de almacén,NC00,NCFB,NC,7,583,0.40065639,400656.39,81.503,,,,,0.427777778,RRRPSalida de almacénNC00NCNCFB,16.36363636,1362.857143,0.936599353,0,0,0,0,190.5264935,76.5970516,76.3234111,89.49762291,0,0,0,0,242.4180856,39.84671276,100,Improductivo
18/08/2023,RRRP,100794,AL100794,Salida de almacén,NC01,NCNA,FC,6,8445,1.936260384,1936260.384,208.323,,,,,0.603888889,RRRPSalida de almacénNC01FCNCNA,9.935602576,13984.36063,3.206318943,0,0,0,0,344.9690892,86.76668318,300,223.5082956,0,0,0,0,360,83.53506244,100,Productivo
18/08/2023,RRRP,100794,AL100794,Salida de almacén,NCL0,NCL0,BR,6,908,4.13499906,4134999.06,436.778,,,,,0.754166667,RRRPSalida de almacénNCL0BRNCL0,7.955801105,1203.977901,5.482871682,0,0,0,0,579.1531492,170.4068307,103.9985784,113.310638,0,0,0,0,360,104.3227666,100,Productivo
18/08/2023,RRRP,100794,AL100794,Salida de almacén,NPB0,NPB0,BB,1,4,0.1418272,141827.2,13.26,,,,,0.065277778,RRRPSalida de almacénNPB0BBNPB0,15.31914894,61.27659574,2.172672,0,0,0,0,203.1319149,214.893617,51.95542047,73.67672556,0,0,0,0,340.525763,8.541312233,100,Productivo
19/08/2023,RRRP,100794,AL100794,Salida de almacén,NC00,NCFB,NC,16,2562,1.030339594,1030339.594,322.998,,,,,0.881388889,RRRPSalida de almacénNC00NCNCFB,18.15316735,2906.775922,1.168995442,0,0,0,0,366.4647967,84.97372254,162.786727,111.7044475,0,0,0,0,359.464897,91.06444058,100,Productivo
19/08/2023,RRRP,100794,AL100794,Salida de almacén,NC00,NCFA,NC,19,4168,3.99241621,3992416.21,1306.881,,,,,1.579166667,RRRPSalida de almacénNC00NCNCFA,12.03166227,2639.366755,2.52817913,0,0,0,0,827.5763588,108.1417263,122.5562248,175.082553,0,0,0,0,360,163.4011976,100,Productivo
19/08/2023,RRRP,100794,AL100794,Salida de almacén,NC01,NCNA,FC,8,1673,0.805405518,805405.518,433.599,,,,,0.449444444,RRRPSalida de almacénNC01FCNCNA,17.79975278,3722.3733,1.792002389,0,0,0,0,964.7443758,155.4435676,85.58110939,124.9181403,0,0,0,0,360,46.50538922,100,Productivo
19/08/2023,RRRP,100794,AL100794,Salida de almacén,NCL0,NCL0,BR,3,2163,12.03724204,12037242.04,2332.269,,,,,0.569166667,RRRPSalida de almacénNCL0BRNCL0,5.270863836,3800.292826,21.14888791,0,0,0,0,4097.690776,112.8976441,300,437.0691349,0,0,0,0,360,58.89341317,100,Productivo
21/08/2023,RRRP,100794,AL100794,Salida de almacén,NC00,NCFB,NC,25,1836,0.901506743,901506.743,288.096,,,,,1.293888889,RRRPSalida de almacénNC00NCNCFB,19.32159725,1418.978102,0.696742008,0,0,0,0,222.6589953,90.44306221,79.46632529,66.57783107,0,0,0,0,236.4872186,74.77818642,100,Improductivo
21/08/2023,RRRP,100794,AL100794,Salida de almacén,NC00,NCFA,NC,4,1504,1.791720995,1791720.995,319.786,,,,,0.271944444,RRRPSalida de almacénNC00NCNCFA,14.70888662,5530.541369,6.588555242,0,0,0,0,1175.924004,132.2048738,256.8048833,456.273473,0,0,0,0,360,23.925056,100,Productivo
21/08/2023,RRRP,100794,AL100794,Salida de almacén,NC01,NCNA,FC,10,3244,1.054508232,1054508.232,426.901,,,,,0.556944444,RRRPSalida de almacénNC01FCNCNA,17.95511222,5824.638404,1.893381364,0,0,0,0,766.5055362,156.8003069,133.9143004,131.9851359,0,0,0,0,360,48.9987102,100,Productivo
21/08/2023,RRRP,100794,AL100794,Salida de almacén,NC01,NCNB,FC,7,1510,0.278919794,278919.794,27.915,,,,,0.319722222,RRRPSalida de almacénNC01FCNCNB,21.89400521,4722.849696,0.872381632,0,0,0,0,87.31016507,106.429192,163.7937682,141.5123565,0,0,0,0,360,28.12843663,100,Productivo
21/08/2023,RRRP,100794,AL100794,Salida de almacén,NCL0,NCL0,BR,8,1142,3.6076292,3607629.2,393.29,,,,,1.406666667,RRRPSalida de almacénNCL0BRNCL0,5.687203791,811.8483412,2.564665308,0,0,0,0,279.5900474,121.8153095,70.12676339,53.00212722,0,0,0,0,244.9442001,84.20320612,100,Improductivo
21/08/2023,RRRP,100794,AL100794,Salida de almacén,NPB0,NPB0,BB,1,30,1.063704,1063704,99.45,,,,,0.242777778,RRRPSalida de almacénNPB0BBNPB0,4.118993135,123.5697941,4.381389474,0,0,0,0,409.6338673,57.78032037,104.7728016,148.5757767,0,0,0,0,311.1288986,18.4594839,100,Productivo
15/08/2023,RRRP,100795,AL100795,Salida de almacén,NC00,NCFA,NC,8,4128,2.89338057,2893380.57,1084.329,,,,,1.078611111,RRRPSalida de almacénNC00NCNCFA,7.416945661,3827.143961,2.682505808,0,0,0,0,1005.301159,66.66421397,177.7094127,185.7700507,0,0,0,0,360,287.9258496,100,Productivo
15/08/2023,RRRP,100795,AL100795,Salida de almacén,NC01,NCNA,FC,1,1600,0.2024,202400,27.76,,,,,0.06,RRRPSalida de almacénNC01FCNCNA,16.66666667,26666.66667,3.373333333,0,0,0,0,462.6666667,145.548433,300,235.15065,0,0,0,0,360,16.01647786,100,Productivo
15/08/2023,RRRP,100795,AL100795,Salida de almacén,NC01,NCNB,FC,3,626,0.159034,159034,25.11,,,,,0.21,RRRPSalida de almacénNC01FCNCNB,14.28571429,2980.952381,0.757304762,0,0,0,0,119.5714286,69.44444444,103.3827995,122.8452979,0,0,0,0,295.6725419,46.04087367,100,Productivo
16/08/2023,RRRP,100795,AL100795,Salida de almacén,NC00,NCFA,NC,11,1524,0.788645843,788645.843,272.071,,,,,1.319722222,RRRPSalida de almacénNC00NCNCFA,8.33508735,1154.788466,0.597584726,0,0,0,0,206.1577773,74.91655892,53.62139027,41.38419555,0,0,0,0,169.9221447,45.73420064,100,Improductivo
16/08/2023,RRRP,100795,AL100795,Salida de almacén,NC00,NCFB,NC,35,2614,2.126856915,2126856.915,388.829,,,,,2.53,RRRPSalida de almacénNC00NCNCFB,13.83399209,1033.201581,0.840654907,0,0,0,0,153.6873518,64.7559615,57.86187454,80.32956206,0,0,0,0,202.9473981,104.7158907,100,Improductivo
